ID,Country,age,gender,ses,jobnature,religion,married,IGF01,IGF02,IGF03,IGI01,IGI02,IGI03,OGF01,OGF02,OGF03,OGI01,OGI02,OGI03,ENDBCL01,ENDBCL02,ENDBCL03,ENDBBL01,ENDBBL02,ENDBBL03,EXPBCL01,EXPBCL02,EXPBCL03,EXPBBL01,EXPBBL02,EXPBBL03,empathic_concern_01,empathic_concern_02,empathic_concern_03,perspective_taking_01,perspective_taking_02,perspective_taking_03,perspective_taking_04,history_discrimination,og_hostility,og_cooperation,fight_outgroup,imagistic,Event_positive_affect,Event_negative_affect,Event_episodic_recall,Event_shared_perception,Event_event_reflection,Event_transformative_indiv,Event_transformative_group,bbl,bcl,igfusion,igidentification,ogbonds,empathic_concern,perspective_taking,Event_reflection,Event_imagistic,BCL,BBL,Ingroup_fusion,Ingroup_identification,Outgroup_bonds,Age,Gender: ,SES: ,Empathic_concern,Perspective_taking,Perceived_discrimination,OG_hostility,OG_cooperation,Fight_OG
GMB163,Gambia,65,Male,Upper,Self-employed,Muslim: Sunni,Married,7,7,7,7,6,6,3,2,1,2,3,2,7,6,7,1,3,1,7,6,4,6,7,4,7,7,7,3,6,6,4,7,2,4.5,5,33,1,7,6.5,5.5,5.5,4,3.5,1.66666666666667,6.66666666666667,7,6.33333333333333,2.16666666666667,7,4.75,5.5,33,6.66666666666667,1.66666666666667,7,6.33333333333333,2.16666666666667,65,Male,Upper,7,4.75,7,2,4.5,5
GMB164,Gambia,,Male,Upper middle,,Muslim: Sunni,Unmarried,7,7,5,7,7,7,3,3,2,3,3,3,7,3,4,2,7,6,7,5,3,6,7,7,7,2,7,5,7,3,1,1,4.5,4.5,4,23.5,2,7,6.5,3.5,2.5,1,1,5,4.66666666666667,6.33333333333333,7,2.83333333333333,5.33333333333333,4,2.5,23.5,4.66666666666667,5,6.33333333333333,7,2.83333333333333,,Male,Upper middle,5.33333333333333,4,1,4.5,4.5,4
GMB165,Gambia,35,Female,Upper middle,Self-employed,Muslim: Sunni,Married,7,7,7,7,6,6,3,2,1,1,4,3,7,2,4,6,7,7,7,4,3,7,7,7,7,3,6,2,6,7,6,4,6.5,3,4,36.5,1,7,7,6.5,4.5,3.5,7,6.66666666666667,4.33333333333333,7,6.33333333333333,2.33333333333333,5.33333333333333,5.25,4.5,36.5,4.33333333333333,6.66666666666667,7,6.33333333333333,2.33333333333333,35,Female,Upper middle,5.33333333333333,5.25,4,6.5,3,4
GMB166,Gambia,49,Male,Middle,Government,Muslim: Sunni,Married,4,3,3,4,5,4,6,5,2,4,3,2,4,6,2,7,2,6,5,6,7,4,7,4,6,7,7,7,7,7,7,7,7,6,4,,6,4,7,4.5,4.5,,4,5,4,3.33333333333333,4.33333333333333,3.66666666666667,6.66666666666667,7,4.5,,4,5,3.33333333333333,4.33333333333333,3.66666666666667,49,Male,Middle,6.66666666666667,7,7,7,6,4
GMB167,Gambia,27,Male,Lower middle,Self-employed,Muslim: Sunni,,5,1,1,1,1,1,5,1,1,1,1,1,7,5,5,5,5,1,6,3,2,2,3,3,7,7,7,7,7,7,7,5,5,3.5,5,,,6,7,7,7,7,1,3.66666666666667,5.66666666666667,2.33333333333333,1,1.66666666666667,7,7,7,,5.66666666666667,3.66666666666667,2.33333333333333,1,1.66666666666667,27,Male,Lower middle,7,7,5,5,3.5,5
GMB168,Gambia,34,Male,Middle,Self-employed,Muslim: Sunni,Married,6,,3,6,6,6,6,6,6,6,5,5,6,6,7,6,7,7,7,6,5,6,6,6,6,6,5,6,6,6,6,6,2,4,2,35,6,7,3.5,6,4,4.5,4,6.66666666666667,6.33333333333333,,6,5.66666666666667,5.66666666666667,6,4,35,6.33333333333333,6.66666666666667,,6,5.66666666666667,34,Male,Middle,5.66666666666667,6,6,2,4,2
GMB169,Gambia,48,Male,Middle,Government,Muslim: Sunni,Married,6,7,2,6,6,6,6,6,6,6,5,5,6,6,7,6,7,7,7,6,5,6,6,6,6,6,5,6,6,6,6,6,2,4,2,36,6,7,4.5,6,4,4.5,4,6.66666666666667,6.33333333333333,5,6,5.66666666666667,5.66666666666667,6,4,36,6.33333333333333,6.66666666666667,5,6,5.66666666666667,48,Male,Middle,5.66666666666667,6,6,2,4,2
GMB17,Gambia,63,Male,Middle,Non-government,Muslim: Sunni,Married,7,7,6,7,7,7,1,1,1,1,1,1,5,5,5,4,5,4,4,4,5,3,3,3,5,6,5,6,6,6,6,3,4,2.5,4,30,3,6,6,6,2.5,3,3.5,4.33333333333333,5,6.66666666666667,7,1,5.33333333333333,6,2.5,30,5,4.33333333333333,6.66666666666667,7,1,63,Male,Middle,5.33333333333333,6,3,4,2.5,4
GMB170,Gambia,69,Male,Middle,Government,Muslim: Sunni,Married,5,2,2,4,5,5,4,2,4,6,6,6,6,7,6,6,6,6,5,4,4,5,5,5,7,1,7,7,7,7,7,6,3,2.5,4,26.5,1,5,4,6.5,5,1,4,6,6.33333333333333,3,4.66666666666667,4.66666666666667,5,7,5,26.5,6.33333333333333,6,3,4.66666666666667,4.66666666666667,69,Male,Middle,5,7,6,3,2.5,4
GMB171,Gambia,,Male,Middle,Government,Muslim: Sunni,Married,7,7,1,7,6,7,2,4,4,5,5,5,7,5,5,1,1,1,7,5,5,1,1,1,7,1,7,7,7,7,7,4,4,2.5,4,33,1,7,6,6,4,3,6,1,5.66666666666667,5,6.66666666666667,4.16666666666667,5,7,4,33,5.66666666666667,1,5,6.66666666666667,4.16666666666667,,Male,Middle,5,7,4,4,2.5,4
GMB172,Gambia,45,Male,Middle,Non-government,Muslim: Sunni,Married,7,7,1,6,6,6,4,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,7,1,7,7,7,7,,7,6,3,4,26,1,7,4.5,5.5,4,1,3,5,5,5,6,5.5,5,,4,26,5,5,5,6,5.5,45,Male,Middle,5,,7,6,3,4
GMB173,Gambia,22,Male,Middle,Government,Muslim: Sunni,Unmarried,5,4,5,5,6,6,4,3,3,2,2,2,4,6,6,7,7,6,6,6,3,2,4,4,4,6,5,4,4,4,5,5,5.5,4,,32,4,4,5.5,5,4.5,4.5,4.5,6.66666666666667,5.33333333333333,4.66666666666667,5.66666666666667,2.66666666666667,5,4.25,4.5,32,5.33333333333333,6.66666666666667,4.66666666666667,5.66666666666667,2.66666666666667,22,Male,Middle,5,4.25,5,5.5,4,
GMB174,Gambia,59,Male,Middle,Government,Christian: Catholic,Married,7,7,4,2,2,7,5,2,2,4,4,4,5,5,5,1,5,1,4,4,4,1,1,1,7,1,7,7,7,7,7,5,5,5,5,29.5,1,7,4,7,4,1,5.5,2.33333333333333,5,6,3.66666666666667,3.5,5,7,4,29.5,5,2.33333333333333,6,3.66666666666667,3.5,59,Male,Middle,5,7,5,5,5,5
GMB175,Gambia,54,Male,Middle,Government,Muslim: Sunni,Married,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,1,1,1,5,2,2,1,2,1,7,1,7,7,7,7,7,5,5,5,5,28.5,5,5,4.5,5,4,1,4,1,5,5,5,4,5,7,4,28.5,5,1,5,5,4,54,Male,Middle,5,7,5,5,5,5
GMB176,Gambia,26,Female,Middle,Government,Muslim: Sunni,Unmarried,6,6,4,6,6,5,1,1,,2,2,2,7,3,5,2,3,4,3,2,4,5,7,6,7,7,7,6,6,5,4,2,2,3.5,2,27,1,7,5,5,2,3,4,3,5,5.33333333333333,5.66666666666667,,7,5.25,2,27,5,3,5.33333333333333,5.66666666666667,,26,Female,Middle,7,5.25,2,2,3.5,2
GMB177,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB178,Gambia,28,Male,Upper middle,Self-employed,Muslim: Sunni,Married,7,7,6,7,6,5,1,2,2,1,2,2,7,2,6,5,3,3,7,6,5,2,7,3,7,5,5,2,1,6,1,5,6.5,3.5,7,36,1,7,6.5,5,6.5,3.5,6.5,3.66666666666667,5,6.66666666666667,6,1.66666666666667,5.66666666666667,2.5,6.5,36,5,3.66666666666667,6.66666666666667,6,1.66666666666667,28,Male,Upper middle,5.66666666666667,2.5,5,6.5,3.5,7
GMB179,Gambia,62,Male,Upper middle,Government,Muslim: Sunni,Married,7,7,6,,6,7,1,1,1,2,2,1,7,7,6,3,2,4,7,7,6,4,3,2,7,6,5,7,7,5,6,4,3,2.5,4,31.5,1,7,6.5,5.5,4.5,3.5,3.5,3,6.66666666666667,6.66666666666667,,1.33333333333333,6,6.25,4.5,31.5,6.66666666666667,3,6.66666666666667,,1.33333333333333,62,Male,Upper middle,6,6.25,4,3,2.5,4
GMB18,Gambia,27,Male,Middle,Government,Muslim: Sunni,Unmarried,7,6,5,6,7,7,4,1,3,1,2,2,7,7,6,4,5,4,6,6,5,3,3,2,7,6,5,5,5,6,5,4,4,2,5,38,7,1,6.5,7,5.5,5.5,5.5,4.33333333333333,6.66666666666667,6,6.66666666666667,2.16666666666667,6,5.25,5.5,38,6.66666666666667,4.33333333333333,6,6.66666666666667,2.16666666666667,27,Male,Middle,6,5.25,4,4,2,5
GMB180,Gambia,28,Female,Middle,,Muslim: Sunni,Unmarried,6,5,2,6,5,7,2,,1,1,2,2,7,5,6,1,2,2,5,7,4,3,2,1,7,6,6,6,5,7,6,4,5,3,5,,2,6,,5.5,3,4,1.5,1.66666666666667,6,4.33333333333333,6,,6.33333333333333,6,3,,6,1.66666666666667,4.33333333333333,6,,28,Female,Middle,6.33333333333333,6,4,5,3,5
GMB181,Gambia,24,Female,Middle,,Muslim: Sunni,Unmarried,7,7,6,6,7,7,2,2,1,1,1,2,7,7,6,7,5,2,7,4,1,1,7,1,7,7,7,7,6,5,7,6,2.5,3.5,7,30.5,1,7,3.5,6,5.5,6.5,1,4.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,1.5,7,6.25,5.5,30.5,6.66666666666667,4.66666666666667,6.66666666666667,6.66666666666667,1.5,24,Female,Middle,7,6.25,6,2.5,3.5,7
GMB182,Gambia,24,Male,Middle,Government,Muslim: Sunni,Unmarried,7,6,6,6,6,7,4,2,2,1,1,1,6,7,7,7,3,6,6,7,7,7,3,6,6,4,7,6,7,7,6,6,1.5,3.5,6,31,1,2,5.5,6.5,4.5,5.5,6,5.33333333333333,6.66666666666667,6.33333333333333,6.33333333333333,1.83333333333333,5.66666666666667,6.5,4.5,31,6.66666666666667,5.33333333333333,6.33333333333333,6.33333333333333,1.83333333333333,24,Male,Middle,5.66666666666667,6.5,6,1.5,3.5,6
GMB183,Gambia,35,Female,Middle,Self-employed,Muslim: Sunni,Married,7,7,2,7,7,6,,1,1,1,1,4,7,7,6,6,1,1,4,7,5,3,2,1,7,7,7,1,6,6,5,6,3,3.5,4,30,1,7,6.5,6.5,1.5,3.5,4,2.66666666666667,6.66666666666667,5.33333333333333,6.66666666666667,,7,4.5,1.5,30,6.66666666666667,2.66666666666667,5.33333333333333,6.66666666666667,,35,Female,Middle,7,4.5,6,3,3.5,4
GMB184,Gambia,51,Male,Lower middle,Non-government,Muslim: Sunni,Married,6,4,4,1,6,4,,1,,4,1,6,6,6,6,,4,7,7,7,7,2,2,2,7,1,7,3,3,7,5,6,2.5,6,4,34.5,1,6,6,6,3.5,6,6,,6,4.66666666666667,3.66666666666667,,5,4.5,3.5,34.5,6,,4.66666666666667,3.66666666666667,,51,Male,Lower middle,5,4.5,6,2.5,6,4
GMB185,Gambia,53,Male,Upper middle,Government,Muslim: Sunni,Married,7,7,7,7,7,6,2,1,1,2,2,2,6,2,4,6,7,6,6,5,4,7,7,6,7,6,5,7,7,6,7,5,5,3.5,7,36.5,1,7,7,6.5,7,4,4,6.33333333333333,4,7,6.66666666666667,1.66666666666667,6,6.75,7,36.5,4,6.33333333333333,7,6.66666666666667,1.66666666666667,53,Male,Upper middle,6,6.75,5,5,3.5,7
GMB186,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB187,Gambia,21,Male,Lower middle,,Christian: Catholic,Unmarried,6,4,6,7,7,6,4,6,2,4,4,6,4,6,7,7,1,2,1,7,6,2,1,2,4,7,6,1,6,7,4,6,2.5,3.5,4,28.5,2,7,5,5,3,2.5,4,3.33333333333333,5.66666666666667,5.33333333333333,6.66666666666667,4.33333333333333,5.66666666666667,4.5,3,28.5,5.66666666666667,3.33333333333333,5.33333333333333,6.66666666666667,4.33333333333333,21,Male,Lower middle,5.66666666666667,4.5,6,2.5,3.5,4
GMB188,Gambia,30,Male,Lower middle,Government,Muslim: Other,Unmarried,7,7,6,6,7,7,1,2,1,2,5,2,6,6,6,6,6,6,7,7,7,7,7,7,7,7,5,6,6,6,6,6,3,4,1,28,6,2,4,2,6,4,4,6,6,6.66666666666667,6.66666666666667,2.16666666666667,6.33333333333333,6,6,28,6,6,6.66666666666667,6.66666666666667,2.16666666666667,30,Male,Lower middle,6.33333333333333,6,6,3,4,1
GMB189,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB19,Gambia,31,Male,Upper middle,Non-government,Muslim: Sunni,Married,7,5,4,7,7,7,1,1,2,1,1,1,7,7,6,5,5,5,6,5,4,4,4,4,6,6,5,4,4,5,5,4,4,3,4,36.5,6,2,7,7,3.5,5,6,5,6.66666666666667,5.33333333333333,7,1.16666666666667,5.66666666666667,4.5,3.5,36.5,6.66666666666667,5,5.33333333333333,7,1.16666666666667,31,Male,Upper middle,5.66666666666667,4.5,4,4,3,4
GMB190,Gambia,30,Male,Lower middle,Government,Muslim: Other,Unmarried,7,7,6,6,7,7,1,2,1,2,5,2,6,6,6,6,6,6,7,7,7,7,7,7,7,7,5,6,6,6,6,6,3,4,1,28,6,2,4,2,6,4,4,6,6,6.66666666666667,6.66666666666667,2.16666666666667,6.33333333333333,6,6,28,6,6,6.66666666666667,6.66666666666667,2.16666666666667,30,Male,Lower middle,6.33333333333333,6,6,3,4,1
GMB191,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB192,Gambia,40,Male,Middle,Government,Muslim: Sunni,Married,6,6,5,6,7,7,1,2,2,2,2,1,7,5,5,7,6,5,6,6,7,7,6,7,7,6,6,7,6,7,,7,2.5,3.5,4,30,3,7,5,7,1.5,3,3.5,6,5.66666666666667,5.66666666666667,6.66666666666667,1.66666666666667,6.33333333333333,,1.5,30,5.66666666666667,6,5.66666666666667,6.66666666666667,1.66666666666667,40,Male,Middle,6.33333333333333,,7,2.5,3.5,4
GMB193,Gambia,31,Male,Middle,Government,Muslim: Sunni,Unmarried,6,4,5,7,7,7,6,5,5,6,6,4,7,7,7,6,1,7,6,4,5,2,2,2,5,6,7,4,7,7,7,7,2,4,4,37.5,1,7,5.5,7,6,5.5,5.5,4.66666666666667,7,5,7,5.33333333333333,6,6.25,6,37.5,7,4.66666666666667,5,7,5.33333333333333,31,Male,Middle,6,6.25,7,2,4,4
GMB194,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB195,Gambia,24,Male,Middle,Self-employed,Muslim: Sunni,Unmarried,7,6,6,7,7,7,6,4,6,2,6,6,7,7,7,2,2,1,6,6,7,1,1,1,7,1,7,7,7,7,4,6,1,3.5,1,19,1,6,1.5,4,1.5,2.5,2.5,1.66666666666667,7,6.33333333333333,7,5,5,6.25,1.5,19,7,1.66666666666667,6.33333333333333,7,5,24,Male,Middle,5,6.25,6,1,3.5,1
GMB196,Gambia,29,Male,Middle,Self-employed,Muslim: Sunni,Unmarried,6,6,6,6,6,6,5,4,2,2,2,2,7,6,6,7,5,7,6,6,6,6,6,6,7,7,7,7,7,7,7,4,2.5,2.5,1,34,2,6,6,6,6,2,6,6.33333333333333,6.33333333333333,6,6,2.83333333333333,7,7,6,34,6.33333333333333,6.33333333333333,6,6,2.83333333333333,29,Male,Middle,7,7,4,2.5,2.5,1
GMB197,Gambia,24,Female,Middle,Self-employed,Muslim: Sunni,Unmarried,7,6,2,6,2,6,4,1,1,1,2,4,1,6,6,4,6,4,3,5,4,6,4,2,7,7,6,6,6,6,4,4,2,2.5,1,28,2,6,5,5,3,3.5,3.5,4.66666666666667,4.33333333333333,5,4.66666666666667,2.16666666666667,6.66666666666667,5.5,3,28,4.33333333333333,4.66666666666667,5,4.66666666666667,2.16666666666667,24,Female,Middle,6.66666666666667,5.5,4,2,2.5,1
GMB198,Gambia,49,Male,Middle,Self-employed,Muslim: Sunni,Married,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,6,6,6,6,6,6,7,1,7,7,7,7,7,6,4,3.5,6,29.5,1,7,6,6,4.5,1,4,7,7,6,6,5,5,7,4.5,29.5,7,7,6,6,5,49,Male,Middle,5,7,6,4,3.5,6
GMB199,Gambia,25,Male,Middle,Non-government,Muslim: Sunni,Married,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,6,7,6,7,6,7,7,1,7,7,7,7,6,6,6,3.5,6,24.5,3,6,4,5.5,2,2,2,7,7,6,6,5,5,6.75,2,24.5,7,7,6,6,5,25,Male,Middle,5,6.75,6,6,3.5,6
GMB2,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB20,Gambia,59,Male,Middle,Self-employed,Muslim: Sunni,Married,7,7,5,6,6,6,2,2,2,3,2,2,5,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,4,4,4.5,4,33,6,5,6,5,3,3.5,4.5,6,5.66666666666667,6.33333333333333,6,2.16666666666667,6,6,3,33,5.66666666666667,6,6.33333333333333,6,2.16666666666667,59,Male,Middle,6,6,4,4,4.5,4
GMB200,Gambia,39,Male,Middle,Government,Muslim: Sunni,Married,5,4,5,6,6,6,2,1,1,2,4,2,1,6,6,1,2,1,1,6,,7,1,1,1,7,6,6,7,6,6,6,3,3,5,24.5,1,5,6,5.5,2.5,1.5,3,1.33333333333333,4.33333333333333,4.66666666666667,6,2,4.66666666666667,6.25,2.5,24.5,4.33333333333333,1.33333333333333,4.66666666666667,6,2,39,Male,Middle,4.66666666666667,6.25,6,3,3,5
GMB201,Gambia,28,Male,Middle,Self-employed,Muslim: Sunni,Unmarried,6,3,6,6,6,7,7,4,6,4,5,5,6,7,7,1,2,2,5,5,6,3,3,2,6,7,6,6,5,6,5,7,2,4,2,32.5,1,7,6,7,3.5,4,4,1.66666666666667,6.66666666666667,5,6.33333333333333,5.16666666666667,6.33333333333333,5.5,3.5,32.5,6.66666666666667,1.66666666666667,5,6.33333333333333,5.16666666666667,28,Male,Middle,6.33333333333333,5.5,7,2,4,2
GMB202,Gambia,22,Female,,Self-employed,Muslim: Sunni,Married,7,7,6,6,6,7,1,1,2,2,5,2,2,6,6,7,1,2,1,3,6,4,5,7,7,7,6,7,7,7,7,6,2,4,6,29,1,2,5.5,6.5,6,4,4,3.33333333333333,4.66666666666667,6.66666666666667,6.33333333333333,2.16666666666667,6.66666666666667,7,6,29,4.66666666666667,3.33333333333333,6.66666666666667,6.33333333333333,2.16666666666667,22,Female,,6.66666666666667,7,6,2,4,6
GMB203,Gambia,36,Male,Upper middle,Self-employed,Muslim: Sunni,Married,6,7,5,1,6,7,2,1,2,2,5,5,6,5,6,2,6,2,6,5,5,5,5,5,6,6,6,7,6,6,7,5,3.5,4,2,30,6,2,6.5,6.5,1.5,3.5,4,3.33333333333333,5.66666666666667,6,4.66666666666667,2.83333333333333,6,6.5,1.5,30,5.66666666666667,3.33333333333333,6,4.66666666666667,2.83333333333333,36,Male,Upper middle,6,6.5,5,3.5,4,2
GMB204,Gambia,30,Male,Upper middle,Government,Muslim: Sunni,Unmarried,7,6,5,1,7,6,7,1,1,1,5,5,7,7,7,5,6,4,5,7,5,5,6,4,7,7,6,7,6,6,7,7,3,3.5,7,29.5,6,3,7,5,1.5,3.5,3.5,5,7,6,4.66666666666667,3.33333333333333,6.66666666666667,6.5,1.5,29.5,7,5,6,4.66666666666667,3.33333333333333,30,Male,Upper middle,6.66666666666667,6.5,7,3,3.5,7
GMB205,Gambia,45,Male,Upper middle,Government,Muslim: Sunni,Married,6,6,6,3,6,7,7,2,2,5,2,5,6,7,7,6,5,6,7,7,6,6,5,5,6,6,6,7,5,6,5,6,3.5,4,2,35.5,1,6,7,7,3.5,4,7,5.66666666666667,6.66666666666667,6,5.33333333333333,3.83333333333333,6,5.75,3.5,35.5,6.66666666666667,5.66666666666667,6,5.33333333333333,3.83333333333333,45,Male,Upper middle,6,5.75,6,3.5,4,2
GMB206,Gambia,43,Male,Middle,Self-employed,Muslim: Sunni,Married,7,6,5,6,7,7,2,1,1,2,5,2,6,6,6,,6,6,5,6,5,7,5,5,6,6,5,6,6,6,5,6,3.5,4,4,31.5,2,6,6,6.5,1.5,4,5.5,,6,6,6.66666666666667,2.16666666666667,5.66666666666667,5.75,1.5,31.5,6,,6,6.66666666666667,2.16666666666667,43,Male,Middle,5.66666666666667,5.75,6,3.5,4,4
GMB207,Gambia,61,Male,Upper middle,Non-government,Muslim: Sunni,Unmarried,7,5,3,5,6,6,2,1,1,2,5,3,6,6,6,2,6,2,6,5,6,1,6,3,6,3,6,7,6,6,6,6,3.5,3.5,6,33,5,6,6,6,2.5,3.5,4,3.33333333333333,6,5,5.66666666666667,2.33333333333333,5,6.25,2.5,33,6,3.33333333333333,5,5.66666666666667,2.33333333333333,61,Male,Upper middle,5,6.25,6,3.5,3.5,6
GMB208,Gambia,27,Male,Lower middle,,Muslim: Sunni,,6,6,6,5,6,6,5,5,4,5,5,5,7,7,7,7,5,5,7,7,7,7,7,7,7,1,7,7,7,7,7,6,6,3.5,6,33,4,7,6,7,4,2,3,5.66666666666667,7,6,5.66666666666667,4.83333333333333,5,7,4,33,7,5.66666666666667,6,5.66666666666667,4.83333333333333,27,Male,Lower middle,5,7,6,6,3.5,6
GMB209,Gambia,27,Male,Lower middle,Non-government,Muslim: Sunni,Married,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,3.5,3.5,7,30,1,7,6,6,6,1,3,7,7,6,6,6,5,7,6,30,7,7,6,6,6,27,Male,Lower middle,5,7,7,3.5,3.5,7
GMB21,Gambia,49,Female,Upper middle,Self-employed,Muslim: Sunni,Married,7,7,7,6,6,6,1,2,2,2,2,2,7,7,7,6,6,6,6,6,6,4,5,4,7,6,6,6,6,6,6,6,4,4,4,43,7,7,7,7,4.5,5,5.5,6,7,7,6,1.83333333333333,6.33333333333333,6,4.5,43,7,6,7,6,1.83333333333333,49,Female,Upper middle,6.33333333333333,6,6,4,4,4
GMB210,Gambia,30,Male,Middle,Self-employed,Muslim: Sunni,Married,7,7,5,7,7,7,3,1,,3,5,3,7,6,7,4,5,1,7,5,7,7,6,1,7,7,7,7,6,7,7,5,4,3,2,,3,4,4.5,7,2.5,,6,3.33333333333333,6.66666666666667,6.33333333333333,7,,7,6.75,2.5,,6.66666666666667,3.33333333333333,6.33333333333333,7,,30,Male,Middle,7,6.75,5,4,3,2
GMB211,Gambia,41,Male,Upper middle,Non-government,Muslim: Sunni,Married,6,2,2,2,3,3,2,2,2,5,5,5,6,6,6,7,7,3,4,3,4,4,5,4,7,7,6,7,7,7,7,7,2,4.5,2,37,2,6,6.5,7,5.5,4,6,5.66666666666667,6,3.33333333333333,2.66666666666667,3.5,6.66666666666667,7,5.5,37,6,5.66666666666667,3.33333333333333,2.66666666666667,3.5,41,Male,Upper middle,6.66666666666667,7,7,2,4.5,2
GMB212,Gambia,24,Female,Middle,Government,Muslim: Sunni,Unmarried,7,6,4,4,6,6,4,3,3,3,2,2,6,6,6,2,3,4,4,5,5,4,3,3,6,6,5,5,6,5,5,5,1.5,2.5,2,27.5,1,6,5,5.5,4.5,2.5,3,3,6,5.66666666666667,5.33333333333333,2.83333333333333,5.66666666666667,5.25,4.5,27.5,6,3,5.66666666666667,5.33333333333333,2.83333333333333,24,Female,Middle,5.66666666666667,5.25,5,1.5,2.5,2
GMB213,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB214,Gambia,29,Male,Middle,Government,Muslim: Sunni,Married,6,5,6,3,6,5,3,,4,3,2,4,7,7,5,4,6,6,6,3,3,2,5,5,3,6,5,6,6,6,6,5,3.5,4.5,4,33,2,6,5.5,5.5,3.5,5.5,5,5.33333333333333,6.33333333333333,5.66666666666667,4.66666666666667,,4.66666666666667,6,3.5,33,6.33333333333333,5.33333333333333,5.66666666666667,4.66666666666667,,29,Male,Middle,4.66666666666667,6,5,3.5,4.5,4
GMB215,Gambia,26,Male,Middle,Government,Muslim: Sunni,Unmarried,7,7,5,5,6,6,6,6,6,5,5,5,7,7,7,5,2,1,5,6,4,1,1,1,7,1,6,7,7,7,7,7,1,3.5,1,29.5,5,2,6.5,4,2,6.5,3.5,2.66666666666667,7,6.33333333333333,5.66666666666667,5.5,4.66666666666667,7,2,29.5,7,2.66666666666667,6.33333333333333,5.66666666666667,5.5,26,Male,Middle,4.66666666666667,7,7,1,3.5,1
GMB216,Gambia,27,Male,Middle,Government,Muslim: Sunni,Unmarried,4,4,6,3,3,2,2,4,4,3,3,3,6,4,7,4,6,6,5,1,1,3,2,1,6,1,4,6,5,4,4,6,1,3.5,1,18.5,2,1,2.5,4,4,1,4,5.33333333333333,5.66666666666667,4.66666666666667,2.66666666666667,3.16666666666667,3.66666666666667,4.75,4,18.5,5.66666666666667,5.33333333333333,4.66666666666667,2.66666666666667,3.16666666666667,27,Male,Middle,3.66666666666667,4.75,6,1,3.5,1
GMB217,Gambia,27,Male,Middle,Government,Muslim: Sunni,Unmarried,5,7,,6,7,6,7,6,5,7,6,7,7,6,7,7,6,4,5,4,5,,5,2,7,7,4,5,,7,7,,5.5,6,5,,6,7,,5.5,5.5,5,5,5.66666666666667,6.66666666666667,,6.33333333333333,6.33333333333333,6,,5.5,,6.66666666666667,5.66666666666667,,6.33333333333333,6.33333333333333,27,Male,Middle,6,,,5.5,6,5
GMB218,Gambia,27,Male,Lower middle,Government,Muslim: Sunni,Unmarried,7,7,7,4,6,6,7,6,4,4,3,3,3,3,4,4,6,5,6,7,7,3,3,4,6,7,4,2,7,7,5,6,3,3.5,3,29.5,2,6,3.5,6,3.5,4.5,4,5,3.33333333333333,7,5.33333333333333,4.5,5.66666666666667,5.25,3.5,29.5,3.33333333333333,5,7,5.33333333333333,4.5,27,Male,Lower middle,5.66666666666667,5.25,6,3,3.5,3
GMB219,Gambia,50,Female,Lower middle,Non-government,Muslim: Sunni,Married,7,7,5,6,7,7,7,2,5,2,3,2,6,6,5,4,7,3,6,6,5,4,7,3,6,6,7,7,6,7,6,7,2.5,4,3,36,6,7,6,4,5.5,4.5,3,4.66666666666667,5.66666666666667,6.33333333333333,6.66666666666667,3.5,6.33333333333333,6.5,5.5,36,5.66666666666667,4.66666666666667,6.33333333333333,6.66666666666667,3.5,50,Female,Lower middle,6.33333333333333,6.5,7,2.5,4,3
GMB22,Gambia,26,Female,Middle,Self-employed,Muslim: Sunni,Unmarried,7,7,5,6,6,6,2,2,2,2,2,2,7,7,7,5,6,5,7,7,7,5,6,4,6,6,6,6,6,7,7,3,3,4,4,39.5,7,6,6,6,4.5,4,6,5.33333333333333,7,6.33333333333333,6,2,6,6.5,4.5,39.5,7,5.33333333333333,6.33333333333333,6,2,26,Female,Middle,6,6.5,3,3,4,4
